id,country,league,season,date,time,home_team,away_team,home_goals,away_goals,result,psc_home,psc_draw,psc_away,max_ch,max_cd,home_avg_scored,home_avg_conceded,away_avg_scored,away_avg_conceded,diff_avg_scored,diff_avg_conceded,result_code,home_sequence,away_sequence
2145,Mexico,Liga MX,2018/2019,2018-11-11,03:00,Necaxa,Monterrey,1,1,D,3.23,3.43,2.33,3.4,3.46,1.0,1.2,0.8,1.2,0.19999999999999996,0.0,1,[0 0 0 2 0],[2 2 1 1 1]
2146,Mexico,Liga MX,2018/2019,2018-11-11,18:00,Toluca,UNAM Pumas,0,1,A,1.83,3.63,4.68,1.84,3.9,2.4,1.2,1.4,0.8,1.0,0.3999999999999999,2,[0 0 1 1 2],[0 2 1 0 0]
2147,Mexico,Liga MX,2018/2019,2018-11-12,00:00,Santos Laguna,Club America,1,1,D,2.48,3.28,3.09,2.63,3.35,1.8,0.6,1.6,1.2,0.19999999999999996,-0.6,1,[2 2 1 2 0],[1 2 2 1 1]
2148,Mexico,Liga MX,2018/2019,2018-11-24,01:00,Monarcas,Cruz Azul,0,2,A,2.38,3.49,3.09,2.48,3.5,0.8,1.4,0.8,1.8,0.0,-0.40000000000000013,2,[2 2 2 1 2],[2 0 2 0 0]
2149,Mexico,Liga MX,2018/2019,2018-11-24,03:00,Puebla,Club Tijuana,0,0,D,2.41,3.36,3.13,2.41,3.6,2.0,1.6,0.4,2.0,1.6,-0.3999999999999999,1,[0 2 0 1 0],[0 0 0 0 0]
2150,Mexico,Liga MX,2018/2019,2018-11-24,23:00,Queretaro,Necaxa,1,0,H,1.85,3.63,4.59,1.88,3.75,1.2,0.8,0.8,2.2,0.3999999999999999,-1.4000000000000001,0,[1 2 0 2 1],[1 0 1 0 1]
2151,Mexico,Liga MX,2018/2019,2018-11-25,01:00,Club America,Veracruz,4,1,H,1.33,5.56,8.93,1.35,5.59,1.8,1.0,1.0,3.0,0.8,-2.0,0,[1 0 1 2 2],[1 0 1 0 2]
2152,Mexico,Liga MX,2018/2019,2018-11-25,01:00,Pachuca,Club Leon,1,1,D,1.48,4.9,6.21,1.49,5.0,2.6,1.0,1.6,0.8,1.0,0.19999999999999996,1,[1 2 0 2 0],[2 0 1 2 2]
2153,Mexico,Liga MX,2018/2019,2018-11-25,03:00,Guadalajara Chivas,Tigres UANL,0,1,A,3.53,3.49,2.16,3.6,3.5,1.0,1.6,1.8,1.0,-0.8,0.6000000000000001,2,[2 1 2 2 0],[1 2 1 2 2]
2154,Mexico,Liga MX,2018/2019,2018-11-25,03:06,Monterrey,Atlas,3,1,H,1.69,3.74,5.67,1.7,4.0,2.2,1.4,0.8,2.4,1.4000000000000001,-1.0,0,[0 2 2 2 0],[2 0 1 1 2]
2155,Mexico,Liga MX,2018/2019,2018-11-25,18:00,UNAM Pumas,Santos Laguna,1,1,D,2.61,3.5,2.77,2.61,3.57,2.0,2.0,1.2,1.4,0.8,0.6000000000000001,1,[2 1 0 0 2],[0 1 2 0 2]
2156,Mexico,Liga MX,2018/2019,2018-11-25,22:00,Lobos BUAP,Toluca,2,0,H,3.28,3.74,2.17,3.4,3.78,1.6,1.4,1.0,1.6,0.6000000000000001,-0.20000000000000018,0,[1 1 1 2 0],[2 0 2 1 0]
2157,Mexico,Liga MX,2018/2019,2018-11-29,01:00,Queretaro,Cruz Azul,0,2,A,3.43,3.1,2.4,3.44,3.1,1.0,0.8,1.0,1.6,0.0,-0.8,2,[1 2 2 2 1],[0 0 1 2 0]
2158,Mexico,Liga MX,2018/2019,2018-11-29,03:06,Monterrey,Santos Laguna,1,0,H,1.95,3.48,4.28,2.02,3.52,2.4,1.2,1.0,1.2,1.4,0.0,0,[2 0 1 0 1],[2 2 1 1 0]
2161,Mexico,Liga MX,2018/2019,2018-12-02,01:00,Cruz Azul,Queretaro,1,1,D,1.68,3.74,5.82,1.73,3.75,2.0,0.6,1.6,1.8,0.3999999999999999,-1.2000000000000002,1,[0 2 0 1 0],[2 0 1 1 0]
2162,Mexico,Liga MX,2018/2019,2018-12-02,03:00,Santos Laguna,Monterrey,0,2,A,2.38,3.23,3.32,2.45,3.29,1.8,0.6,0.6,1.2,1.2000000000000002,-0.6,2,[0 2 2 2 0],[2 2 2 0 2]
2163,Mexico,Liga MX,2018/2019,2018-12-02,18:00,UNAM Pumas,Tigres UANL,3,1,H,3.14,3.44,2.37,3.2,3.47,2.2,2.0,1.8,0.8,0.40000000000000013,1.2,0,[1 2 1 0 2],[1 2 1 2 1]
2164,Mexico,Liga MX,2018/2019,2018-12-03,00:30,Club America,Toluca,3,2,H,2.15,3.36,3.72,2.17,3.5,2.2,0.8,1.0,1.8,1.2000000000000002,-1.0,0,[1 1 1 1 0],[1 1 2 1 2]
2165,Mexico,Liga MX,2018/2019,2018-12-06,02:06,Monterrey,Cruz Azul,1,0,H,2.29,3.08,3.7,2.29,3.23,2.2,0.4,1.4,1.2,0.8000000000000003,-0.7999999999999999,0,[2 2 2 1 0],[1 0 1 1 2]
2166,Mexico,Liga MX,2018/2019,2018-12-07,02:45,UNAM Pumas,Club America,1,1,D,3.4,3.33,2.29,3.4,3.4,2.0,1.8,1.8,1.4,0.19999999999999996,0.40000000000000013,1,[0 0 2 2 0],[2 2 0 0 1]
2167,Mexico,Liga MX,2018/2019,2018-12-09,01:00,Cruz Azul,Monterrey,1,0,H,2.09,3.36,3.91,2.15,3.36,1.4,0.6,0.8,0.8,0.5999999999999999,-0.20000000000000007,0,[0 2 2 2 0],[0 2 1 1 0]
2168,Mexico,Liga MX,2018/2019,2018-12-10,00:45,Club America,UNAM Pumas,6,1,H,1.83,3.6,4.73,1.89,3.7,2.4,1.0,1.0,0.6,1.4,0.4,0,[1 1 2 1 1],[2 1 0 2 2]
2169,Mexico,Liga MX,2018/2019,2018-12-14,02:30,Club America,Cruz Azul,0,0,D,2.4,3.02,3.53,2.46,3.02,3.4,1.0,1.2,0.8,2.2,0.19999999999999996,1,[2 0 2 2 1],[1 0 2 1 2]
2170,Mexico,Liga MX,2018/2019,2018-12-17,00:30,Cruz Azul,Club America,0,2,A,2.9,2.84,3.0,3.12,2.96,1.2,0.6,1.4,1.2,-0.19999999999999996,-0.6,2,[2 2 0 0 0],[0 2 2 2 2]
2171,Mexico,Liga MX,2018/2019,2019-01-05,01:00,Monarcas,Toluca,1,3,A,2.94,3.46,2.49,3.0,3.46,0.6,1.6,0.8,2.0,-0.20000000000000007,-0.3999999999999999,2,[2 2 0 2 2],[0 0 0 0 0]
2172,Mexico,Liga MX,2018/2019,2019-01-05,03:00,Puebla,Cruz Azul,1,1,D,3.46,3.26,2.3,3.6,3.27,1.6,1.6,1.2,0.4,0.40000000000000013,1.2000000000000002,1,[1 1 2 0 1],[0 1 2 2 1]
2173,Mexico,Liga MX,2018/2019,2019-01-05,23:00,Queretaro,Atlas,1,2,A,2.44,3.21,3.23,2.45,3.25,1.0,1.0,1.0,2.6,0.0,-1.6,2,[0 2 2 0 1],[2 0 0 0 0]
2174,Mexico,Liga MX,2018/2019,2019-01-05,23:06,Monterrey,Pachuca,5,0,H,1.74,3.88,4.97,1.82,3.88,1.8,0.4,1.4,1.2,0.40000000000000013,-0.7999999999999999,0,[0 2 1 2 0],[2 0 2 1 0]
2175,Mexico,Liga MX,2018/2019,2019-01-06,01:06,Club Leon,Tigres UANL,2,2,D,3.26,3.27,2.39,3.5,3.28,0.4,2.0,1.8,1.2,-1.4,0.8,1,[0 1 2 0 0],[2 2 1 2 0]
2176,Mexico,Liga MX,2018/2019,2019-01-06,03:00,Guadalajara Chivas,Club Tijuana,2,0,H,2.17,3.29,3.75,2.17,3.29,0.8,1.8,0.4,1.8,0.4,0.0,0,[0 0 0 0 2],[0 0 1 2 0]
2177,Mexico,Liga MX,2018/2019,2019-01-06,18:00,UNAM Pumas,Veracruz,0,0,D,1.47,4.65,6.91,1.52,4.65,1.8,1.6,1.2,3.0,0.6000000000000001,-1.4,1,[0 0 2 0 1],[0 1 0 1 2]
2178,Mexico,Liga MX,2018/2019,2019-01-06,22:00,Lobos BUAP,Santos Laguna,2,0,H,3.05,3.38,2.45,3.05,3.5,1.8,1.0,0.8,1.0,1.0,0.0,0,[1 1 2 0 2],[0 1 1 0 0]
2179,Mexico,Liga MX,2018/2019,2019-01-12,01:00,Veracruz,Lobos BUAP,0,1,A,2.89,3.28,2.63,2.89,3.5,1.2,2.4,1.6,2.0,-0.40000000000000013,0.3999999999999999,2,[2 1 0 2 0],[0 0 1 0 0]
2180,Mexico,Liga MX,2018/2019,2019-01-12,03:00,Atlas,Club America,1,2,A,4.02,3.47,1.99,4.07,3.55,1.2,0.8,1.2,0.8,0.0,0.0,2,[1 0 1 0 0],[0 0 2 0 2]
2181,Mexico,Liga MX,2018/2019,2019-01-12,23:00,Monterrey,Club Leon,2,2,D,1.67,4.01,5.36,1.69,4.05,2.4,0.2,1.4,0.8,1.0,-0.6000000000000001,1,[2 2 2 1 1],[0 0 0 2 0]
2182,Mexico,Liga MX,2018/2019,2019-01-13,01:00,Cruz Azul,Guadalajara Chivas,0,1,A,2.03,3.12,4.52,2.11,3.2,0.8,0.8,1.8,1.2,-1.0,-0.3999999999999999,2,[2 1 1 2 2],[2 1 2 0 1]
2183,Mexico,Liga MX,2018/2019,2019-01-13,01:06,Pachuca,Queretaro,3,0,H,1.72,4.18,4.64,1.72,4.25,2.4,1.2,1.0,1.8,1.4,-0.6000000000000001,0,[2 1 1 0 0],[0 2 0 1 2]
2184,Mexico,Liga MX,2018/2019,2019-01-13,03:00,Club Tijuana,Tigres UANL,0,3,A,3.53,3.23,2.28,3.53,3.23,1.0,1.0,1.8,1.6,-0.8,-0.6000000000000001,2,[0 0 2 0 2],[0 0 1 0 2]
2185,Mexico,Liga MX,2018/2019,2019-01-13,03:00,Necaxa,UNAM Pumas,2,1,H,2.56,3.25,3.0,2.7,3.28,1.0,1.2,1.2,1.8,-0.19999999999999996,-0.6000000000000001,0,[0 1 0 1 0],[0 2 1 0 1]
2186,Mexico,Liga MX,2018/2019,2019-01-13,18:00,Toluca,Puebla,2,0,H,1.73,3.83,5.1,1.75,3.83,2.2,1.2,1.6,2.0,0.6000000000000001,-0.8,0,[0 2 2 2 0],[2 0 0 1 2]
2187,Mexico,Liga MX,2018/2019,2019-01-14,00:00,Santos Laguna,Monarcas,1,0,H,1.83,3.94,4.24,1.88,3.94,1.2,1.0,1.8,1.8,-0.6000000000000001,-0.8,0,[1 0 1 2 1],[0 2 1 2 0]
2188,Mexico,Liga MX,2018/2019,2019-01-19,03:00,Monarcas,Veracruz,2,0,H,1.63,4.27,5.3,1.65,4.33,0.6,1.4,1.0,2.2,-0.4,-0.8000000000000003,0,[0 0 2 0 1],[0 2 0 0 0]
2189,Mexico,Liga MX,2018/2019,2019-01-19,03:00,Puebla,Santos Laguna,1,1,D,2.97,3.22,2.6,3.0,3.3,1.4,1.6,0.6,1.4,0.7999999999999999,0.20000000000000018,1,[0 1 2 1 1],[1 2 0 0 2]
2190,Mexico,Liga MX,2018/2019,2019-01-19,23:00,Queretaro,Monterrey,1,2,A,4.81,4.06,1.72,5.1,4.06,1.2,1.0,0.8,1.0,0.3999999999999999,0.0,2,[2 2 2 1 0],[2 1 0 2 2]
2191,Mexico,Liga MX,2018/2019,2019-01-20,01:00,Club America,Pachuca,3,0,H,1.84,3.71,4.51,1.84,3.75,2.8,1.0,0.8,2.0,1.9999999999999998,-1.0,0,[2 0 2 2 2],[0 1 0 1 2]
2192,Mexico,Liga MX,2018/2019,2019-01-20,03:00,Tigres UANL,Cruz Azul,0,1,A,1.85,3.52,4.78,1.87,3.55,2.4,1.4,1.0,0.4,1.4,0.9999999999999999,2,[2 2 0 1 2],[2 1 0 1 0]
2193,Mexico,Liga MX,2018/2019,2019-01-20,18:00,UNAM Pumas,Atlas,2,2,D,2.06,3.37,4.0,2.12,3.48,1.2,1.0,1.2,2.2,0.0,-1.2000000000000002,1,[2 0 0 0 2],[0 0 0 1 0]
2194,Mexico,Liga MX,2018/2019,2019-01-20,22:00,Lobos BUAP,Necaxa,2,3,A,2.44,3.18,3.26,2.44,3.3,2.2,0.6,0.8,2.2,1.4000000000000001,-1.6,2,[0 0 1 0 0],[0 1 1 1 1]
2195,Mexico,Liga MX,2018/2019,2019-01-21,00:30,Guadalajara Chivas,Toluca,1,0,H,2.55,3.22,3.05,2.58,3.22,1.0,1.2,1.4,1.8,-0.3999999999999999,-0.6000000000000001,0,[1 2 2 0 2],[1 0 2 0 2]
2196,Mexico,Liga MX,2018/2019,2019-01-21,02:00,Club Leon,Club Tijuana,0,1,A,1.83,3.89,4.34,1.87,3.89,0.6,2.0,0.2,2.2,0.39999999999999997,-0.20000000000000018,2,[0 0 2 0 1],[2 0 2 2 2]
2197,Mexico,Liga MX,2018/2019,2019-01-26,01:00,Veracruz,Puebla,0,1,A,3.17,3.19,2.49,3.17,3.25,0.8,2.0,1.4,2.4,-0.5999999999999999,-0.3999999999999999,2,[1 1 2 1 0],[0 1 1 1 0]
2198,Mexico,Liga MX,2018/2019,2019-01-26,03:00,Atlas,Lobos BUAP,3,1,H,2.08,3.34,3.97,2.1,3.41,1.4,1.0,1.4,1.2,0.0,-0.19999999999999996,0,[1 0 2 0 1],[0 2 2 2 0]
2199,Mexico,Liga MX,2018/2019,2019-01-26,23:00,Cruz Azul,Club Tijuana,1,0,H,1.65,3.93,5.66,1.77,3.93,0.8,1.0,0.4,1.6,0.4,-0.6000000000000001,0,[0 1 2 0 2],[0 0 1 0 1]
2200,Mexico,Liga MX,2018/2019,2019-01-26,23:00,Monterrey,Club America,3,2,H,2.15,3.42,3.64,2.3,3.47,2.4,0.6,1.6,1.0,0.7999999999999998,-0.4,0,[2 1 1 2 0],[0 2 2 0 2]
2201,Mexico,Liga MX,2018/2019,2019-01-27,01:00,Pachuca,UNAM Pumas,1,0,H,2.0,3.58,3.94,2.02,3.65,2.8,1.0,1.0,2.0,1.7999999999999998,-1.0,0,[0 1 0 2 1],[0 2 2 2 2]
2202,Mexico,Liga MX,2018/2019,2019-01-27,03:00,Necaxa,Monarcas,0,0,D,2.12,3.6,3.54,2.18,3.6,1.0,1.4,1.6,1.6,-0.6000000000000001,-0.20000000000000018,1,[0 1 0 2 2],[2 0 0 0 2]
2203,Mexico,Liga MX,2018/2019,2019-01-27,18:00,Toluca,Tigres UANL,0,1,A,2.85,3.16,2.75,2.87,3.2,2.0,0.8,1.8,1.0,0.19999999999999996,-0.19999999999999996,2,[1 1 2 0 0],[2 2 2 2 1]
2204,Mexico,Liga MX,2018/2019,2019-01-27,22:00,Queretaro,Club Leon,0,4,A,3.11,3.42,2.4,3.11,3.43,1.0,1.4,1.8,0.6,-0.8,0.7999999999999999,2,[0 1 2 1 0],[0 0 2 0 0]
2205,Mexico,Liga MX,2018/2019,2019-01-28,00:06,Santos Laguna,Guadalajara Chivas,1,0,H,2.11,3.36,3.84,2.13,3.45,1.2,0.8,1.2,0.8,0.0,0.0,0,[0 0 2 0 1],[2 0 0 0 1]
2206,Mexico,Liga MX,2018/2019,2019-02-02,01:00,Monarcas,Atlas,1,2,A,2.49,3.5,2.91,2.51,3.5,1.0,1.4,1.6,2.2,-0.6000000000000001,-0.8000000000000003,2,[1 1 2 0 1],[1 0 2 0 1]
2207,Mexico,Liga MX,2018/2019,2019-02-02,03:00,Puebla,Necaxa,1,4,A,2.7,3.16,2.91,2.7,3.22,1.2,1.2,1.4,2.4,-0.19999999999999996,-1.2,2,[1 0 0 2 0],[0 1 0 2 2]
2208,Mexico,Liga MX,2018/2019,2019-02-02,23:00,Club America,Queretaro,2,0,H,1.46,4.33,7.98,1.48,4.47,3.2,0.8,0.8,2.2,2.4000000000000004,-1.4000000000000001,0,[2 2 2 2 0],[2 1 2 1 0]
2209,Mexico,Liga MX,2018/2019,2019-02-03,01:00,Club Leon,Cruz Azul,2,0,H,2.29,3.38,3.34,2.38,3.38,0.6,2.0,0.8,0.4,-0.20000000000000007,1.6,0,[0 2 2 2 0],[1 2 0 1 2]
2210,Mexico,Liga MX,2018/2019,2019-02-03,01:00,Tigres UANL,Santos Laguna,2,1,H,1.78,3.73,4.89,1.79,3.75,2.4,1.6,0.6,1.4,1.7999999999999998,0.20000000000000018,0,[2 2 1 2 0],[1 1 1 0 2]
2211,Mexico,Liga MX,2018/2019,2019-02-03,03:06,Club Tijuana,Toluca,2,0,H,2.64,3.27,2.89,2.64,3.35,0.8,1.6,1.2,1.6,-0.3999999999999999,0.0,0,[2 2 1 2 1],[1 0 2 2 2]
2212,Mexico,Liga MX,2018/2019,2019-02-03,18:00,UNAM Pumas,Monterrey,1,1,D,3.62,3.49,2.13,3.85,3.6,1.4,1.0,1.0,0.8,0.3999999999999999,0.19999999999999996,1,[0 1 0 1 0],[0 2 1 2 2]
2213,Mexico,Liga MX,2018/2019,2019-02-03,22:00,Lobos BUAP,Pachuca,1,1,D,3.36,3.69,2.16,3.55,3.7,2.0,1.0,0.8,2.4,1.2,-1.4,1,[2 2 2 0 0],[1 0 2 0 2]
2214,Mexico,Liga MX,2018/2019,2019-02-05,00:36,Guadalajara Chivas,Veracruz,0,0,D,1.44,4.55,7.93,1.46,4.55,1.0,1.0,0.8,2.4,0.19999999999999996,-1.4,1,[0 2 1 2 0],[2 2 1 1 1]
2215,Mexico,Liga MX,2018/2019,2019-02-09,03:00,Atlas,Puebla,1,2,A,1.93,3.53,4.27,2.0,3.65,1.6,1.2,1.2,2.0,0.40000000000000013,-0.8,2,[2 0 1 2 2],[1 0 1 2 0]
2216,Mexico,Liga MX,2018/2019,2019-02-09,01:00,Veracruz,Tigres UANL,0,2,A,6.69,4.71,1.47,7.5,4.75,0.8,1.4,1.6,1.0,-0.8,0.3999999999999999,2,[0 1 0 2 0],[0 1 2 2 1]
2217,Mexico,Liga MX,2018/2019,2019-02-09,23:00,Monterrey,Lobos BUAP,4,0,H,1.32,6.03,8.5,1.38,6.06,2.4,0.8,1.4,1.8,1.0,-1.0,0,[0 2 2 2 1],[0 1 0 0 0]
2218,Mexico,Liga MX,2018/2019,2019-02-09,23:00,Queretaro,UNAM Pumas,0,2,A,2.77,3.36,2.68,2.77,3.37,0.6,2.0,0.8,2.2,-0.20000000000000007,-0.20000000000000018,2,[2 1 2 1 0],[1 2 0 1 0]
2219,Mexico,Liga MX,2018/2019,2019-02-10,01:00,Club America,Club Leon,0,3,A,2.03,3.34,4.15,2.06,3.5,2.8,0.6,1.8,0.6,0.9999999999999998,0.0,2,[1 1 0 2 0],[1 2 2 1 2]
2220,Mexico,Liga MX,2018/2019,2019-02-10,01:00,Pachuca,Monarcas,2,0,H,1.72,4.01,4.89,1.74,4.01,2.4,0.8,1.4,1.0,1.0,-0.19999999999999996,0,[2 1 0 1 1],[1 1 2 2 0]
2221,Mexico,Liga MX,2018/2019,2019-02-10,03:00,Necaxa,Guadalajara Chivas,3,3,D,2.83,3.06,2.86,2.83,3.1,1.0,1.2,1.0,0.8,0.0,0.3999999999999999,1,[1 0 2 2 2],[2 0 1 0 1]
2222,Mexico,Liga MX,2018/2019,2019-02-10,18:00,Toluca,Cruz Azul,1,1,D,2.45,3.19,3.23,2.46,3.23,1.6,0.8,0.4,0.8,1.2000000000000002,0.0,1,[2 0 1 0 2],[1 1 1 2 1]
2223,Mexico,Liga MX,2018/2019,2019-02-11,00:00,Santos Laguna,Club Tijuana,1,1,D,2.29,3.24,3.49,2.29,3.35,0.8,0.6,0.4,1.2,0.4,-0.6,1,[0 1 2 2 1],[2 1 2 1 2]
2224,Mexico,Liga MX,2018/2019,2019-02-16,01:00,Monarcas,Monterrey,2,3,A,4.57,4.37,1.7,5.0,4.37,0.8,1.8,1.2,0.8,-0.3999999999999999,1.0,2,[2 0 2 1 2],[2 0 1 0 2]
2225,Mexico,Liga MX,2018/2019,2019-02-16,03:00,Puebla,Pachuca,1,1,D,3.65,3.49,2.12,3.65,3.49,1.0,1.6,0.8,2.2,0.19999999999999996,-0.6000000000000001,1,[1 2 0 2 0],[1 0 1 2 1]
2226,Mexico,Liga MX,2018/2019,2019-02-16,03:06,Club Tijuana,Veracruz,3,0,H,1.49,4.29,7.4,1.49,4.35,1.0,1.6,0.2,1.6,0.8,0.0,0,[0 2 0 1 0],[2 1 1 0 1]
2227,Mexico,Liga MX,2018/2019,2019-02-16,23:00,Cruz Azul,Santos Laguna,1,2,A,1.88,3.56,4.51,1.97,3.56,0.6,0.8,0.6,1.4,0.0,-0.5999999999999999,2,[1 1 2 1 0],[2 2 0 1 2]
2228,Mexico,Liga MX,2018/2019,2019-02-17,01:00,Club Leon,Toluca,3,0,H,2.22,3.56,3.32,2.25,3.6,0.8,1.6,1.0,1.8,-0.19999999999999996,-0.19999999999999996,0,[0 2 2 1 1],[2 0 1 1 2]
2229,Mexico,Liga MX,2018/2019,2019-02-17,01:00,Tigres UANL,Necaxa,3,2,H,1.45,4.6,7.36,1.48,4.6,2.4,1.2,1.8,2.0,0.5999999999999999,-0.8,0,[0 2 2 2 1],[1 1 0 2 2]
2230,Mexico,Liga MX,2018/2019,2019-02-17,03:00,Guadalajara Chivas,Atlas,3,0,H,2.19,3.32,3.66,2.22,3.42,0.8,0.6,1.8,1.8,-1.0,-1.2000000000000002,0,[0 2 2 1 0],[0 0 1 0 0]
2231,Mexico,Liga MX,2018/2019,2019-02-17,18:00,UNAM Pumas,Club America,1,0,H,3.55,3.58,2.12,3.65,3.58,1.4,1.0,1.8,1.4,-0.40000000000000013,-0.3999999999999999,0,[1 1 1 2 2],[2 0 1 1 0]
2232,Mexico,Liga MX,2018/2019,2019-02-17,22:00,Lobos BUAP,Queretaro,3,1,H,2.29,3.39,3.34,2.3,3.4,2.0,1.0,0.6,2.4,1.4,-1.4,0,[2 0 0 1 0],[0 0 0 0 0]
2233,Mexico,Liga MX,2018/2019,2019-02-23,03:00,Atlas,Tigres UANL,0,1,A,3.82,3.55,2.05,3.95,3.55,1.0,1.0,1.8,1.0,-0.8,0.0,2,[1 0 0 2 1],[0 2 1 2 1]
2234,Mexico,Liga MX,2018/2019,2019-02-23,03:00,Veracruz,Cruz Azul,1,1,D,5.9,3.82,1.65,6.17,3.82,0.8,1.8,0.6,0.8,0.20000000000000007,1.0,1,[1 0 0 2 2],[1 0 1 2 2]
2235,Mexico,Liga MX,2018/2019,2019-02-23,23:00,Queretaro,Monarcas,3,0,H,2.56,3.34,2.93,2.56,3.35,0.4,2.4,1.0,1.2,-0.6,1.2,0,[0 0 0 2 0],[0 1 0 0 2]
2236,Mexico,Liga MX,2018/2019,2019-02-24,01:00,Club America,Lobos BUAP,3,0,H,1.41,5.24,7.13,1.42,5.24,2.2,0.8,1.0,2.2,1.2000000000000002,-1.4000000000000001,0,[0 2 1 1 2],[2 0 0 0 1]
2237,Mexico,Liga MX,2018/2019,2019-02-24,01:00,Monterrey,Puebla,0,0,D,1.4,4.72,8.86,1.43,4.85,3.0,0.8,1.6,1.8,1.4,-1.0,1,[2 1 1 0 0],[0 0 1 2 1]
2238,Mexico,Liga MX,2018/2019,2019-02-24,03:00,Necaxa,Club Tijuana,1,2,A,2.34,3.35,3.27,2.36,3.35,1.6,1.4,0.4,0.8,1.2000000000000002,0.5999999999999999,2,[2 1 2 1 0],[2 0 2 1 2]
2239,Mexico,Liga MX,2018/2019,2019-02-24,03:00,Pachuca,Guadalajara Chivas,3,1,H,2.27,3.33,3.45,2.27,3.35,2.6,0.6,1.4,1.2,1.2000000000000002,-0.6,0,[0 1 1 2 0],[2 0 1 2 1]
2240,Mexico,Liga MX,2018/2019,2019-02-24,18:00,UNAM Pumas,Club Leon,1,3,A,2.81,3.47,2.58,2.86,3.47,1.0,0.8,2.0,0.6,-1.0,0.20000000000000007,2,[0 1 0 2 1],[0 0 0 1 1]
2241,Mexico,Liga MX,2018/2019,2019-02-25,00:06,Santos Laguna,Toluca,4,0,H,2.04,3.38,4.08,2.07,3.45,0.8,0.8,1.0,2.0,-0.19999999999999996,-1.2,0,[2 2 2 1 1],[2 0 0 2 2]
2242,Mexico,Liga MX,2018/2019,2019-03-02,03:00,Club Tijuana,Atlas,3,1,H,1.71,4.01,4.97,1.8,4.01,1.4,1.4,1.4,2.0,0.0,-0.6000000000000001,0,[0 0 0 0 0],[0 2 0 0 0]
2243,Mexico,Liga MX,2018/2019,2019-03-02,03:00,Monarcas,Club America,2,2,D,4.12,3.67,1.93,4.33,3.67,1.2,2.0,1.4,1.2,-0.19999999999999996,0.8,1,[0 2 0 2 1],[2 2 1 0 2]
2244,Mexico,Liga MX,2018/2019,2019-03-02,23:00,Cruz Azul,Necaxa,2,1,H,1.82,3.57,4.86,1.82,3.65,0.6,1.0,2.2,2.6,-1.6,-1.6,0,[1 0 0 2 0],[1 2 1 1 0]
2245,Mexico,Liga MX,2018/2019,2019-03-03,01:00,Club Leon,Santos Laguna,3,0,H,2.12,3.62,3.53,2.13,3.65,1.4,0.8,0.8,1.4,0.5999999999999999,-0.5999999999999999,0,[1 1 2 1 2],[2 0 1 2 2]
2246,Mexico,Liga MX,2018/2019,2019-03-03,01:00,Tigres UANL,Pachuca,3,0,H,1.56,4.35,5.89,1.59,4.35,2.6,1.2,0.4,2.0,2.2,-0.8,0,[2 1 2 1 0],[0 2 1 0 0]
2247,Mexico,Liga MX,2018/2019,2019-03-03,03:00,Guadalajara Chivas,Monterrey,0,2,A,2.96,3.24,2.6,2.98,3.3,1.2,0.2,1.6,1.0,-0.40000000000000013,-0.8,2,[0 0 1 1 2],[1 0 2 1 1]
2248,Mexico,Liga MX,2018/2019,2019-03-03,18:00,Toluca,Veracruz,3,1,H,1.39,4.82,8.57,1.45,4.82,1.0,1.0,0.2,1.8,0.8,-0.8,0,[2 1 1 1 2],[2 2 2 1 1]
2249,Mexico,Liga MX,2018/2019,2019-03-03,22:00,Lobos BUAP,UNAM Pumas,2,1,H,3.37,3.4,2.27,3.37,3.4,2.0,1.0,1.0,2.2,1.0,-1.2000000000000002,0,[0 1 0 2 0],[0 1 2 2 0]
2250,Mexico,Liga MX,2018/2019,2019-03-05,02:00,Puebla,Queretaro,1,0,H,2.19,3.36,3.61,2.25,3.36,0.8,1.4,0.8,2.2,0.0,-0.8000000000000003,0,[0 2 0 0 1],[1 0 2 0 0]
2251,Mexico,Liga MX,2018/2019,2019-03-06,02:50,Club America,Necaxa,1,3,A,1.65,3.88,5.73,1.66,4.2,1.6,0.6,2.0,1.8,-0.3999999999999999,-1.2000000000000002,2,[1 0 2 2 2],[1 2 1 1 0]
2252,Mexico,Liga MX,2018/2019,2019-03-09,01:00,Veracruz,Santos Laguna,2,2,D,4.78,3.47,1.86,5.0,3.7,0.6,1.4,0.8,1.8,-0.20000000000000007,-0.40000000000000013,1,[1 2 1 1 0],[1 2 1 2 0]
2253,Mexico,Liga MX,2018/2019,2019-03-09,03:00,Atlas,Cruz Azul,0,2,A,3.35,3.02,2.49,3.35,3.2,1.0,1.2,0.8,1.0,0.19999999999999996,0.19999999999999996,2,[1 1 0 1 1],[0 2 0 1 2]
2254,Mexico,Liga MX,2018/2019,2019-03-09,23:00,Pachuca,Club Tijuana,4,0,H,1.78,3.86,4.66,1.85,3.86,2.0,0.4,0.8,1.0,1.2,-0.6,0,[1 1 0 0 1],[1 2 0 1 2]
2255,Mexico,Liga MX,2018/2019,2019-03-10,01:00,Club America,Puebla,1,0,H,1.52,4.03,7.5,1.55,4.2,1.8,1.2,0.8,1.8,1.0,-0.6000000000000001,0,[2 2 2 2 1],[1 1 2 0 2]
2256,Mexico,Liga MX,2018/2019,2019-03-10,01:00,Monterrey,Tigres UANL,1,1,D,2.38,3.22,3.33,2.38,3.25,2.8,0.8,1.8,0.4,0.9999999999999998,0.4,1,[2 1 1 2 0],[1 0 1 0 0]
